Code_CIQUAL,Groupe_aliment,Sous-groupe_aliment,Nom_Produit_Francais,LCI_Name,Saisonnalite,Transport_par_avion_,Livraison,Materiau_emballage,Preparation,DQR_Note_qualite_la_donnee_,Score_unique_EF_,Score_unique_EF__Agriculture,Score_unique_EF__Transformation,Score_unique_EF__Emballage,Score_unique_EF__Transport,Score_unique_EF__Supermarche_distribution,Score_unique_EF__Consommation
40305,"viandes, œufs, poissons",viandes cuites,"Ris, veau, braisé ou sauté/poêlé","Sweetbread, calf, sautéed/pan-fried",mix de consommation FR,0,Glacé,PS,Poêle,2.65,2.9950125,2.8886667,0.015835562,0.030300507,0.02617396,0.015324091,0.018735489
40304,"viandes, œufs, poissons",viandes crues,"Ris, veau, cru","Sweetbread, calf, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,2.63,2.1759872,2.1052728,0.011228356,0.022105737,0.0189622739999999,0.011179692,0.0072555916
25189,entrées et plats composés,plats composés,"Risotto, aux fromages","Risotto, w cheeses",mix de consommation FR,0,Glacé,PP,Micro onde ,2.38,0.13460258,0.051195388,0.034655691,0.01611859,0.017202622,0.0089786658,0.0064417627
25188,entrées et plats composés,plats composés,"Risotto, aux fruits de mer","Risotto, w seafood",mix de consommation FR,0,Glacé,PP,Micro onde ,2.38,0.13460258,0.051195388,0.034655691,0.01611859,0.017202622,0.0089786658,0.0064417627
25187,entrées et plats composés,plats composés,"Risotto, aux légumes","Risotto, w vegetables",mix de consommation FR,0,Glacé,PP,Micro onde ,2.38,0.13460258,0.051195388,0.034655691,0.01611859,0.017202622,0.0089786658,0.0064417627
25196,entrées et plats composés,plats composés,"Riste d'aubergines (aubergines, tomates, oignons)","Riste (Eggplant, tomatoes, onions)",mix de consommation FR,0,Glacé,PP,Micro onde ,2.91,0.28195529,0.19526322,0.036098641,0.01611859,0.019050592,0.0089786658,0.0064417627
39212,lait et produits laitiers,produits laitiers frais et assimilés,"Riz au lait, rayon frais","Rice pudding, refrigerated",mix de consommation FR,0,Glacé,PP,Pas de préparation,2.9,0.21880162,0.13978782,0.0337525699999999,0.01611859,0.017734628,0.0089786658,0.0024293397
9101,produits céréaliers,"pâtes, riz et céréales","Riz blanc étuvé, cru","Rice, parboiled, raw",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,3.61,0.31474413,0.24879545,0.0,0.019987624,0.034708291,0.011252758,0.0
9105,produits céréaliers,"pâtes, riz et céréales","Riz blanc étuvé, cuit, non salé","Rice, parboiled, cooked, unsalted",mix de consommation FR,0,Ambiant (moyenne),PP,Bouilli,3.61,0.15047857,0.1101252299999999,0.0,0.0069427899,0.015363056,0.0027090123,0.015338481
9100,produits céréaliers,"pâtes, riz et céréales","Riz blanc, cru","Rice, raw",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,3.3,0.31474413,0.24879545,0.0,0.019987624,0.034708291,0.011252758,0.0
25185,entrées et plats composés,plats composés,"Riz blanc, cuit, avec légumes et viande","White rice, cooked, with vegetables and meat",mix de consommation FR,0,Glacé,PP,Micro onde ,2.38,0.35844931,0.23469284,0.067711844,0.021617502,0.019040618,0.0089786658,0.0064417627
25184,entrées et plats composés,plats composés,"Riz blanc, cuit, avec poulet","White rice, cooked, with chicken",mix de consommation FR,0,Glacé,PP,Micro onde ,2.46,0.4138119899999999,0.2796707599999999,0.076358396,0.023024201,0.019380807,0.0089786658,0.0064417627
9104,produits céréaliers,"pâtes, riz et céréales","Riz blanc, cuit, non salé","Rice, cooked, unsalted",mix de consommation FR,0,Ambiant (moyenne),PP,Bouilli,3.3,0.15047857,0.1101252299999999,0.0,0.0069427899,0.015363056,0.0027090123,0.015338481
25088,entrées et plats composés,plats composés,Riz cantonais,Cantonese rice,mix de consommation FR,0,Glacé,PP,Micro onde ,2.49,0.35145532,0.24416541,0.047954336,0.021900684,0.022007223,0.0089786658,0.0064417627
9102,produits céréaliers,"pâtes, riz et céréales","Riz complet, cru","Rice, brown, raw",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,3.3,0.31474413,0.24879545,0.0,0.019987624,0.034708291,0.011252758,0.0
9103,produits céréaliers,"pâtes, riz et céréales","Riz complet, cuit, non salé","Rice, brown, cooked, unsalted",mix de consommation FR,0,Ambiant (moyenne),PP,Bouilli,3.3,0.15047857,0.1101252299999999,0.0,0.0069427899,0.015363056,0.0027090123,0.015338481
9109,produits céréaliers,"pâtes, riz et céréales","Riz rouge, cru","Rice, red, raw",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,3.3,0.31474413,0.24879545,0.0,0.019987624,0.034708291,0.011252758,0.0
9110,produits céréaliers,"pâtes, riz et céréales","Riz rouge, cuit, non salé","Rice, red, cooked, unsalted",mix de consommation FR,0,Ambiant (moyenne),PP,Bouilli,3.3,0.15047857,0.1101252299999999,0.0,0.0069427899,0.015363056,0.0027090123,0.015338481
9108,produits céréaliers,"pâtes, riz et céréales","Riz sauvage, cru","Wild rice, raw",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,3.3,0.31474413,0.24879545,0.0,0.019987624,0.034708291,0.011252758,0.0
9111,produits céréaliers,"pâtes, riz et céréales","Riz sauvage, cuit, non salé","Wild rice, cooked, unsalted",mix de consommation FR,0,Ambiant (moyenne),PP,Bouilli,3.3,0.15047857,0.1101252299999999,0.0,0.0069427899,0.015363056,0.0027090123,0.015338481
9119,produits céréaliers,"pâtes, riz et céréales","Riz thaï ou basmati, cru","Basmati rice, raw",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,3.3,0.31474413,0.24879545,0.0,0.019987624,0.034708291,0.011252758,0.0
9121,produits céréaliers,"pâtes, riz et céréales","Riz, mélange de variétés (blanc, complet, rouge, sauvage, etc.), cru","Rice, mix of species (white, wholegrain, wild, red,etc.), raw",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,3.3,0.31474413,0.24879545,0.0,0.019987624,0.034708291,0.011252758,0.0
12847,lait et produits laitiers,fromages,Rocamadour (fromage de chèvre),"Rocamadour cheese, from goat's milk",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,2.45,0.95083965,0.87096995,0.028825098,0.019721226,0.020066903,0.0088270864,0.0024293397
31066,produits sucrés,chocolats et produits à base de chocolat,Rocher chocolat fourré praliné,Chocolate and nut confectionery filled with praline,mix de consommation FR,0,Ambiant (moyenne),Carton,Pas de préparation,2.85,1.2072128000000002,1.0205777,0.13714709,0.015600638,0.029031005,0.0045906531,0.0
23033,produits céréaliers,gâteaux et pâtisseries,Rocher coco ou Congolais (petit gâteau à la noix de coco),Rock-shaped coconut cake,mix de consommation FR,0,Ambiant (long),PS,Pas de préparation,2.71,0.31628015,0.23138881,0.038600188,0.018687226,0.017704877,0.0098990521,0.0
40406,"viandes, œufs, poissons",viandes cuites,"Rognon, agneau, braisé","Kidney, lamb, braised",mix de consommation FR,0,Glacé,PS,Four,2.65,3.4617005,3.3687713,0.0075041019,0.024240405,0.020382253,0.012259273,0.0345955489999999
40407,"viandes, œufs, poissons",viandes crues,"Rognon, agneau, cru","Kidney, lamb, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,2.63,2.5026741,2.4576875,0.0054746183,0.01768459,0.014869875,0.0089437534,0.0024293397
40402,"viandes, œufs, poissons",viandes crues,"Rognon, boeuf, cru","Kidney, beef, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,2.21,2.1951201,2.1443376,0.0082131442,0.01768459,0.0150558609999999,0.0089437534,0.0024293397
40403,"viandes, œufs, poissons",viandes cuites,"Rognon, boeuf, cuit","Kidney, beef, cooked",mix de consommation FR,0,Glacé,PS,Four,2.24,3.0401339,2.9392602,0.011257821,0.024240405,0.020637185,0.012259273,0.0345955489999999
40404,"viandes, œufs, poissons",viandes crues,"Rognon, porc, cru","Kidney, pork, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,2.47,0.2658101,0.19290547,0.029400203,0.01768459,0.014449195,0.0089437534,0.0024293397
40405,"viandes, œufs, poissons",viandes cuites,"Rognon, porc, cuit","Kidney, pork, cooked",mix de consommation FR,0,Glacé,PS,Four,2.49,0.39561361,0.26441702,0.040299087,0.024240405,0.019805624,0.012259273,0.0345955489999999
40408,"viandes, œufs, poissons",viandes cuites,"Rognon, veau, braisé ou sauté/poêlé","Kidney, veal, sautéed/pan-fried",mix de consommation FR,0,Glacé,PS,Poêle,2.65,2.3938577,2.3115239,0.012757404,0.024240405,0.0209756129999999,0.012259273,0.012120108
40409,"viandes, œufs, poissons",viandes crues,"Rognon, veau, cru","Kidney, calf, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,2.63,1.7374146,1.6842183,0.0089826848,0.01768459,0.015169819,0.0089437534,0.0024293397
11068,aides culinaires et ingrédients divers,herbes,"Romarin, frais","Rosemary, fresh",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,3.75,0.14484049,0.09117739,0.0,0.02476141,0.012761644,0.0119211289999999,0.0042189169
11036,aides culinaires et ingrédients divers,herbes,"Romarin, séché","Rosemary, dried",mix de consommation FR,0,Ambiant (long),Verre,Pas de préparation,3.75,0.16808574,0.072941912,0.0,0.051649676,0.01375452,0.029739628,0.0
28917,"viandes, œufs, poissons",charcuteries,Rond de jambon cuit,"Round of ham, cooked",mix de consommation FR,0,Glacé,Déjà emballé - PET,Pas de préparation,2.45,1.195704,0.9590634,0.14018412,0.058611608,0.019349123,0.011179692,0.0072555916
12500,lait et produits laitiers,fromages,Roquefort,"Roquefort cheese, from ewe's milk",mix de consommation FR,0,Glacé,PP,Pas de préparation,2.11,0.64956784,0.5739410899999999,0.028825098,0.015478282,0.020066903,0.0088270864,0.0024293397
20217,"fruits, légumes, légumineuses et oléagineux",légumes,"Roquette, crue","Roman rocket, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,2.6,0.13365828,0.0794213159999999,0.0,0.0,0.0176795049999999,0.025307017,0.011250445
30304,"viandes, œufs, poissons",charcuteries,Rosette ou Fuseau,Rosette dry sausage,mix de consommation FR,0,Glacé,Déjà emballé - PP/PE,Pas de préparation ,2.53,0.84106878,0.66406769,0.14484443,0.0054466238,0.0152954399999999,0.0089437534,0.0024293397
4039,"fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,Rostis ou Galette de pomme de terre,Rostis or Potatoes cake,mix de consommation FR,0,Glacé,LPDE,Four,2.81,0.19045038,0.077755427,0.031944317,0.020545657,0.017531344,0.0089786658,0.033694973
28976,"viandes, œufs, poissons",charcuteries,"Rôti de volaille en salaison, cuit","Salt curing roast poultry, cooked",mix de consommation FR,0,Glacé,PS,Four ,3.11,1.1111394,0.90989336,0.10705326,0.023412096,0.02444929,0.011840366,0.034481763
26085,"viandes, œufs, poissons",poissons crus,"Rouget-barbet de roche, cru","Surmullet or red mullet, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.68,1.306931,1.190821,0.0,0.01768459,0.087052258,0.0089437534,0.0024293397
26110,"viandes, œufs, poissons",poissons crus,"Rouget-barbet de roche, vapeur","Surmullet or red mullet, steamed",mix de consommation FR,0,Glacé,PS,Four,3.56,1.6271042,1.4540616,0.0,0.02159391,0.10629586,0.010920842,0.034231999
26244,"viandes, œufs, poissons",poissons crus,"Rouget-barbet, filet avec peau, surgelé, cru (Thaïlande, Sénégal…)","Surmullet or red mullet, fillet with skin, frozen, raw (from Thailand or Senegal)",mix de consommation FR,0,Congelé,LPDE,Pas de préparation,3.62,0.82571016,0.6599133199999999,0.042698673,0.0203557709999999,0.077458594,0.016065179,0.0091920963
8373,"viandes, œufs, poissons",charcuteries,Roulade de porc pistachée,Rolled escalope of pork with pistachios,mix de consommation FR,0,Glacé,Déjà emballé - PET,Four ,2.65,1.5107057,1.1531409,0.25138089,0.047486866,0.0162854929999999,0.0089786658,0.033694973
25419,entrées et plats composés,feuilletées et autres entrées,Rouleau de printemps,Spring roll,mix de consommation FR,0,Glacé,PS,Four ,2.71,0.24452718,0.11913243,0.037888295,0.017842901,0.026989913,0.0089786658,0.033694973
26074,"viandes, œufs, poissons",poissons crus,"Roussette ou petite roussette ou saumonette, crue","Nursehound or lesser spotted dogfish, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.64,1.8701383,1.7433901,0.0,0.01768459,0.097690587,0.0089437534,0.0024293397
26033,"viandes, œufs, poissons",poissons cuits,"Roussette ou petite roussette ou saumonette, cuite","Nursehound or lesser spotted dogfish, cooked",mix de consommation FR,0,Glacé,PP,Four,3.52,2.3127208,2.1287804,0.0,0.019501654,0.11928587,0.010920842,0.034231999
20201,"fruits, légumes, légumineuses et oléagineux",légumes,"Rutabaga, cru","Rutabaga or Swede, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,2.6,0.070883164,0.044256253,0.0,0.0,0.013259629,0.0091483656,0.0042189169
20165,"fruits, légumes, légumineuses et oléagineux",légumes,"Rutabaga, cuit","Rutabaga or Swede, cooked",mix de consommation FR,0,Glacé,PP,Cuisson à l'eau,3.0,0.14238377,0.0516969689999999,0.0,0.024684209,0.02514779,0.020720035,0.020134771
24070,produits céréaliers,céréales de petit-déjeuner et biscuits,Sablé à la noix de coco,Shortbread cookie w coconut,mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation ,2.28,0.4094185,0.32163466,0.0471097039999999,0.016469056,0.014308924,0.0098990521,0.0
24080,produits céréaliers,céréales de petit-déjeuner et biscuits,"Sablé au cacao ou chocolat, au praliné ou autre","Shortbread cookie with cocoa or chocolate, or praline or other",mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation ,2.03,0.61611724,0.5198573599999999,0.056234181,0.016470162,0.01359472,0.0098990521,0.0
24072,produits céréaliers,céréales de petit-déjeuner et biscuits,"Sablé aux fruits (pomme, fruits rouges, etc.)","Shortbread cookie with fruit (apple, red berries, etc.)",mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation ,2.28,0.38560589,0.29187645,0.056672776,0.016469056,0.010691453,0.0098990521,0.0
24071,produits céréaliers,céréales de petit-déjeuner et biscuits,Sablé pâtissier,Shortbread pastry biscuit,mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation ,2.14,0.46487024,0.37415186,0.053826736,0.0164711279999999,0.010525842,0.0098990521,0.0
26153,"viandes, œufs, poissons",poissons crus,"Sabre, cru","Largehead hairtail, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.64,1.8701383,1.7433901,0.0,0.01768459,0.097690587,0.0089437534,0.0024293397
11039,aides culinaires et ingrédients divers,épices,Safran,Saffron,mix de consommation FR,0,Ambiant (long),Verre,Pas de préparation,3.75,0.25633278,0.18139168,0.0,0.051649676,0.01375452,0.0095369029,0.0
16520,matières grasses,autres matières grasses,Saindoux,Lard or pork fat,mix de consommation FR,0,Glacé,PP,Pas de préparation,2.58,0.2029552,0.14579289,0.0155291059999999,0.015546553,0.014041863,0.0096200645,0.0024293397
12842,lait et produits laitiers,fromages,Sainte-Maure (fromage de chèvre),"Sainte Maure cheese, from goat's milk",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,2.45,0.95083965,0.87096995,0.028825098,0.019721226,0.020066903,0.0088270864,0.0024293397
12807,lait et produits laitiers,fromages,Sainte-Maure de Touraine (fromage de chèvre),Goat cheese from raw milk,mix de consommation FR,0,Glacé,LPDE,Pas de préparation,2.45,0.95083965,0.87096995,0.028825098,0.019721226,0.020066903,0.0088270864,0.0024293397
12052,lait et produits laitiers,fromages,Saint-Félicien,"Saint-Felicien cheese, from cow's milk",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,2.24,0.4958462199999999,0.4163217899999999,0.028839787,0.019721226,0.020064567,0.0088270864,0.0024293397
12049,lait et produits laitiers,fromages,Saint-Marcellin,"Saint-Marcellin cheese, from cow's milk",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,2.24,0.4958462199999999,0.4163217899999999,0.028839787,0.019721226,0.020064567,0.0088270864,0.0024293397
12751,lait et produits laitiers,fromages,"Saint-Nectaire, fermier","Saint-Nectaire cheese, from cow's milk, milk collected in an unique farm",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,2.24,0.5687670499999999,0.47067906,0.046274272,0.019721226,0.020614588,0.0088270864,0.0024293397
12748,lait et produits laitiers,fromages,"Saint-Nectaire, laitier","Saint-Nectaire cheese, from cow's milk, milks collected in many farms",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,2.24,0.5687670499999999,0.47067906,0.046274272,0.019721226,0.020614588,0.0088270864,0.0024293397
12752,lait et produits laitiers,fromages,"Saint-Nectaire, sans précision","Saint-Nectaire cheese, from cow's milk",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,2.24,0.5687670499999999,0.47067906,0.046274272,0.019721226,0.020614588,0.0088270864,0.0024293397
12755,lait et produits laitiers,fromages,Saint-Paulin (fromage à pâte pressée non cuite demi-ferme),"Saint-Paulin cheese, from cow's milk (semi-hard cheese)",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,2.24,0.5687670499999999,0.47067906,0.046274272,0.019721226,0.020614588,0.0088270864,0.0024293397
26104,"viandes, œufs, poissons",poissons crus,"Saint-Pierre, cru","John dory, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.64,1.8701383,1.7433901,0.0,0.01768459,0.097690587,0.0089437534,0.0024293397
1026,boissons,boisson alcoolisées,Saké ou Alcool de riz,Sake or rice wine,mix de consommation FR,0,Ambiant (moyenne),Verre,Réfrigéré chez le consommateur,3.29,0.12296672,0.0,0.050783404,0.051649676,0.01375452,0.0043498741,0.0024293397
25628,entrées et plats composés,salades composées et crudités,"Salade César au poulet (salade verte, fromage, croûtos, sauce)","Caesar's salad (salad, chicken, croûtons, sauce)",mix de consommation FR,0,Glacé,PS,Pas de préparation,2.22,0.36987925,0.2905918799999999,0.030504219,0.017842901,0.019500271,0.0089786658,0.0024293397
25602,entrées et plats composés,salades composées et crudités,"Salade composée avec viande ou poisson, appertisée, égouttée","Prepared mixed meat/fish canned, drained salad",mix de consommation FR,0,Glacé,Acier,Pas de préparation,2.68,2.8743599,2.5874921,0.073451158,0.038168831,0.1467953599999999,0.0143888879999999,0.014061844
26259,entrées et plats composés,salades composées et crudités,"Salade de chou ou Coleslaw, avec sauce, préemballée","Coleslaw, w sauce, prepacked",mix de consommation FR,0,Glacé,PS,Pas de préparation,2.65,0.1739459599999999,0.064597682,0.062602411,0.017842901,0.017494888,0.0089786658,0.0024293397
13134,"fruits, légumes, légumineuses et oléagineux",fruits,"Salade de fruits, crue","Fruit salad, raw",mix de consommation FR,0,Ambiant (moyenne),PP,Pas de préparation,2.43,0.2689391399999999,0.20019958,0.019309657,0.021131425,0.01809925,0.0059803099,0.0042189169
25619,entrées et plats composés,salades composées et crudités,"Salade de pâtes aux légumes, avec poisson ou viande","Prepared pasta salad, with vegetable, meat or fish",mix de consommation FR,0,Glacé,PS,Pas de préparation,2.31,0.4329926799999999,0.31004272,0.065482373,0.017842901,0.02823862,0.0089786658,0.0024293397
25615,entrées et plats composés,salades composées et crudités,"Salade de pâtes, végétarienne","Prepared pasta salad, vegetarian",mix de consommation FR,0,Glacé,PS,Pas de préparation,1.91,0.3043501799999999,0.1936423599999999,0.0613045119999999,0.01979574,0.018217354,0.0089786658,0.0024293397
25609,entrées et plats composés,salades composées et crudités,"Salade de pomme de terre à la piémontaise, préemballée","Potato salad, piémontaise-style, prepacked",mix de consommation FR,0,Glacé,PS,Pas de préparation,1.84,0.44928903,0.32707671,0.063839229,0.030007644,0.016944323,0.0089786658,0.0024293397
